hexsha,patch,summary,author
cc271b675469,https://github.com/torvalds/linux/commit/cc271b675469,media: imx: capture: Return -EPIPE from __capture_legacy_try_fmt(),Laurent Pinchart
e2c073c7d452,https://github.com/torvalds/linux/commit/e2c073c7d452,media: imx: capture: Handle errors from v4l2_fh_open(),Laurent Pinchart
efb8225ce665,https://github.com/torvalds/linux/commit/efb8225ce665,media: ngene: switch from 'pci_' to 'dma_' API,Christophe JAILLET
3536169f8531,https://github.com/torvalds/linux/commit/3536169f8531,media: aspeed: fix clock handling logic,Jae Hyun Yoo
8938c48fa25b,https://github.com/torvalds/linux/commit/8938c48fa25b,media: omap4iss: return error code when omap4iss_get() failed,Yang Yingliang
5cde22fcc727,https://github.com/torvalds/linux/commit/5cde22fcc727,media: vivid: fix assignment of dev->fbuf_out_flags,Colin Ian King
71bb1b99a24f,https://github.com/torvalds/linux/commit/71bb1b99a24f,media: cec-notifier: also search for HDMI devices on I2C,Johan Fjeldtvedt
9c39be40c015,https://github.com/torvalds/linux/commit/9c39be40c015,media: drivers/media/usb: fix memory leak in zr364xx_probe,Pavel Skripkin
0aa3bdca3850,https://github.com/torvalds/linux/commit/0aa3bdca3850,media: solo6x10: Switch to using the new API kobj_to_dev(),Yang Li
2f90857781bb,https://github.com/torvalds/linux/commit/2f90857781bb,media: qcom: camss: Fix overflows in clock rate calculations,Vladimir Lypak
28c7afb07ccf,https://github.com/torvalds/linux/commit/28c7afb07ccf,media: ite-cir: check for receive overflow,Sean Young
c95310e1b33e,https://github.com/torvalds/linux/commit/c95310e1b33e,mtd: parsers: qcom: Fix error condition,Miquel Raynal
abec6561fc4e,https://github.com/torvalds/linux/commit/abec6561fc4e,nvme-rdma: Fix a use after free in nvmet_rdma_write_data_done,Lv Yunlong
f20ef34d71ab,https://github.com/torvalds/linux/commit/f20ef34d71ab,nvme-fc: fix racing controller reset and create association,James Smart
d3589381987e,https://github.com/torvalds/linux/commit/d3589381987e,nvme: add NVME_REQ_CANCELLED flag in nvme_cancel_request(),Hannes Reinecke
6732f3139380,https://github.com/torvalds/linux/commit/6732f3139380,media: v4l: vsp1: Fix uif null pointer access,Biju Das
ac8d82f586c8,https://github.com/torvalds/linux/commit/ac8d82f586c8,media: v4l: vsp1: Fix bru null pointer access,Biju Das
de066e116306,https://github.com/torvalds/linux/commit/de066e116306,drm/compat: Clear bounce structures,Daniel Vetter
738acd49eb01,https://github.com/torvalds/linux/commit/738acd49eb01,qxl: Fix uninitialised struct field head.surface_id,Colin Ian King
ca63d76fd231,https://github.com/torvalds/linux/commit/ca63d76fd231,drm/ttm: Fix TTM page pool accounting,Anthony DeRossi
874a52f9b693,https://github.com/torvalds/linux/commit/874a52f9b693,drm/fb-helper: only unmap if buffer not null,Tong Zhang
683313993dbe,https://github.com/torvalds/linux/commit/683313993dbe,mtd: physmap: physmap-bt1-rom: Fix unintentional stack access,Gustavo A. R. Silva
55fbb9ba4f06,https://github.com/torvalds/linux/commit/55fbb9ba4f06,mtd: rawnand: qcom: Return actual error code instead of -ENODEV,Manivannan Sadhasivam
08608adb520e,https://github.com/torvalds/linux/commit/08608adb520e,mtd: Handle possible -EPROBE_DEFER from parse_mtd_partitions(),Manivannan Sadhasivam
f5200c14242f,https://github.com/torvalds/linux/commit/f5200c14242f,mtd: rawnand: brcmnand: fix OOB R/W with Hamming ECC,Álvaro Fernández Rojas
8ffbec7df4d6,https://github.com/torvalds/linux/commit/8ffbec7df4d6,mtd: nand: fix error handling in nand_prog_page_op() #2,Sascha Hauer
ec9e0203a359,https://github.com/torvalds/linux/commit/ec9e0203a359,mtd: nand: fix error handling in nand_prog_page_op() #1,Sascha Hauer
c6ddd5f1c3f3,https://github.com/torvalds/linux/commit/c6ddd5f1c3f3,ipmi: Refine retry conditions for getting device id,Terry Duncan
d45c36bafb94,https://github.com/torvalds/linux/commit/d45c36bafb94,net: dsa: b53: VLAN filtering is global to all users,Florian Fainelli
0571a753cb07,https://github.com/torvalds/linux/commit/0571a753cb07,net: pxa168_eth: Fix a potential data race in pxa168_eth_remove,Pavel Andrianov
2a9be38099e3,https://github.com/torvalds/linux/commit/2a9be38099e3,pinctrl: qcom: lpass lpi: use default pullup/strength values,Jonathan Marek
a25955ba1234,https://github.com/torvalds/linux/commit/a25955ba1234,drm/radeon: also init GEM funcs in radeon_gem_prime_import_sg_table,Christian König
15e8b95d5f75,https://github.com/torvalds/linux/commit/15e8b95d5f75,drm/amd/display: Fix nested FPU context in dcn21_validate_bandwidth(),Holger Hoffstätte
6fa37d66ef2d,https://github.com/torvalds/linux/commit/6fa37d66ef2d,net/mlx5: SF: Fix memory leak of work item,Shay Drory
55affa97d675,https://github.com/torvalds/linux/commit/55affa97d675,net/mlx5: Fix turn-off PPS command,Aya Levin
5115daa675cc,https://github.com/torvalds/linux/commit/5115daa675cc,net/mlx5e: Enforce minimum value check for ICOSQ size,Tariq Toukan
718ad9693e36,https://github.com/torvalds/linux/commit/718ad9693e36,usbip: fix vhci_hcd attach_store() races leading to gpf,Shuah Khan
9380afd6df70,https://github.com/torvalds/linux/commit/9380afd6df70,usbip: fix stub_dev usbip_sockfd_store() races leading to gpf,Shuah Khan
df66617bfe87,https://github.com/torvalds/linux/commit/df66617bfe87,block: rsxx: fix error return code of rsxx_pci_probe(),Jia-Ju Bai
6403298c58d4,https://github.com/torvalds/linux/commit/6403298c58d4,bus: mhi: core: Fix check for syserr at power_up,Jeffrey Hugo
020d3b26c07a,https://github.com/torvalds/linux/commit/020d3b26c07a,bus: mhi: Early MHI resume failure in non M3 state,Loic Poulain
8de5ad994143,https://github.com/torvalds/linux/commit/8de5ad994143,bus: mhi: core: Add missing checks for MMIO register entries,Bhaumik Bhatt
0ecc1c70dcd3,https://github.com/torvalds/linux/commit/0ecc1c70dcd3,bus: mhi: core: Fix invalid error returning in mhi_queue,Loic Poulain
0fccbf0a3b69,https://github.com/torvalds/linux/commit/0fccbf0a3b69,bus: mhi: pci_generic: Remove WQ_MEM_RECLAIM flag from state workqueue,Loic Poulain
d2cd54c24e80,https://github.com/torvalds/linux/commit/d2cd54c24e80,pinctrl: ingenic: add missing call to of_node_put(),Yang Li
ffeaa23aa001,https://github.com/torvalds/linux/commit/ffeaa23aa001,pinctrl: stm32: add missing of_node_put,Junlin Yang
ba434267d076,https://github.com/torvalds/linux/commit/ba434267d076,pinctrl: equilibrium: add missing of_node_put,Junlin Yang
d3223608c5bc,https://github.com/torvalds/linux/commit/d3223608c5bc,ASoC: rt715-sdca: Fix return value check in rt715_sdca_sdw_probe(),Wei Yongjun
1abca8e1c77b,https://github.com/torvalds/linux/commit/1abca8e1c77b,ASoC: cs42l42: Disable regulators if probe fails,Lucas Tanure
cc2d7429d65c,https://github.com/torvalds/linux/commit/cc2d7429d65c,ASoC: codecs/jz4770: Remove superfluous error message,Tang Bin
51bc908fccb1,https://github.com/torvalds/linux/commit/51bc908fccb1,ASoC: fsl: fsl_easrc: Fix uninitialized variable st2_mem_alloc,Colin Ian King
3d01f5ee19c3,https://github.com/torvalds/linux/commit/3d01f5ee19c3,ASoC: rt1316: Fix return value check in rt1316_sdw_probe(),Wei Yongjun
f1a1da09faa3,https://github.com/torvalds/linux/commit/f1a1da09faa3,ASoC: rt5682: remove useless initialization,Pierre-Louis Bossart
ee00e0bf7e4f,https://github.com/torvalds/linux/commit/ee00e0bf7e4f,ASoC: wm8524: Do not print probe defer error,Fabio Estevam
1730ef62874d,https://github.com/torvalds/linux/commit/1730ef62874d,ASoC: Intel: boards: sof-wm8804: add check for PLL setting,Colin Ian King
eb0d22d793e8,https://github.com/torvalds/linux/commit/eb0d22d793e8,ASoC: fsl: drop unneeded snd_soc_dai_set_drvdata,Julia Lawall
36785fec16be,https://github.com/torvalds/linux/commit/36785fec16be,ASoC: sun4i-i2s: drop unneeded snd_soc_dai_set_drvdata,Julia Lawall
b8fdf6093144,https://github.com/torvalds/linux/commit/b8fdf6093144,ASoC: mxs-saif: drop unneeded snd_soc_dai_set_drvdata,Julia Lawall
64ca77d9f55a,https://github.com/torvalds/linux/commit/64ca77d9f55a,ASoC: mmp-sspa: drop unneeded snd_soc_dai_set_drvdata,Julia Lawall
4862811f8735,https://github.com/torvalds/linux/commit/4862811f8735,ASoC: sh: rcar: ctu: add missing error check,Pierre-Louis Bossart
652fc90f9de4,https://github.com/torvalds/linux/commit/652fc90f9de4,ASoC: sh: rcar: simplify return,Pierre-Louis Bossart
fbb123e248c1,https://github.com/torvalds/linux/commit/fbb123e248c1,ASoC: samsung: smdk_wm8994: add missing return,Pierre-Louis Bossart
0587e83c5d8b,https://github.com/torvalds/linux/commit/0587e83c5d8b,ASoC: samsung: s3c24xx_simtec: add missing error check,Pierre-Louis Bossart
4b4f2119f985,https://github.com/torvalds/linux/commit/4b4f2119f985,ASoC: lpass-wsa-macro: add missing test,Pierre-Louis Bossart
7faaea14feee,https://github.com/torvalds/linux/commit/7faaea14feee,ASoC: wcd934x: remove useless return,Pierre-Louis Bossart
8d2f2d7ff3c6,https://github.com/torvalds/linux/commit/8d2f2d7ff3c6,ASoC: wcd9335: clarify return value,Pierre-Louis Bossart
12900bacb4f3,https://github.com/torvalds/linux/commit/12900bacb4f3,ASoC: qcom: q6afe: remove useless assignments,Pierre-Louis Bossart
8106efdce036,https://github.com/torvalds/linux/commit/8106efdce036,ASoC: qcom: lpass-hdmi: remove useless return,Pierre-Louis Bossart
5bb0ecddb2a7,https://github.com/torvalds/linux/commit/5bb0ecddb2a7,ASoC: SOF: Intel: unregister DMIC device on probe error,Pierre-Louis Bossart
0c0a58837835,https://github.com/torvalds/linux/commit/0c0a58837835,ASoC: codecs: lpass-rx-macro: Fix uninitialized variable ec_tx,Colin Ian King
45ee8b79d679,https://github.com/torvalds/linux/commit/45ee8b79d679,regulator: add missing call to of_node_put(),Yang Li
87d62d8fa666,https://github.com/torvalds/linux/commit/87d62d8fa666,spi: cadence-quadspi: add missing of_node_put,Junlin Yang
e50989527fae,https://github.com/torvalds/linux/commit/e50989527fae,spi: rockchip: avoid objtool warning,Arnd Bergmann
45c7eaeb29d6,https://github.com/torvalds/linux/commit/45c7eaeb29d6,thermal: thermal_of: Fix error return code of thermal_of_populate_bind_params(),Jia-Ju Bai
1d309cd688a7,https://github.com/torvalds/linux/commit/1d309cd688a7,spi: spi-ti-qspi: Free DMA resources,Tudor Ambarus
e9e7fce0384b,https://github.com/torvalds/linux/commit/e9e7fce0384b,regulator: rt4831: Fix return value check in rt4831_regulator_probe(),Wei Yongjun
5fe5f17dc59e,https://github.com/torvalds/linux/commit/5fe5f17dc59e,regulator: pca9450: Fix return value when failing to get sd-vsel GPIO,Frieder Schrempf
fbc102fb4ccf,https://github.com/torvalds/linux/commit/fbc102fb4ccf,regulator: mt6315: Return REGULATOR_MODE_INVALID for invalid mode,Axel Lin
e41a962f82e7,https://github.com/torvalds/linux/commit/e41a962f82e7,regmap: set debugfs_name to NULL after it is freed,Meng Li
e259c2926c01,https://github.com/torvalds/linux/commit/e259c2926c01,PCI: pci-dra7xx: Prepare for deferred probe with module_platform_driver,Tony Lindgren
f2d90e07b5df,https://github.com/torvalds/linux/commit/f2d90e07b5df,usb: typec: stusb160x: fix return value check in stusb160x_probe(),Wei Yongjun
604c75893a01,https://github.com/torvalds/linux/commit/604c75893a01,usb: typec: tps6598x: Fix return value check in tps6598x_probe(),Wei Yongjun
493d0856de5e,https://github.com/torvalds/linux/commit/493d0856de5e,usb: typec: tcpm: turn tcpm_ams_finish into void function,Yang Li
f18b6edbce44,https://github.com/torvalds/linux/commit/f18b6edbce44,usb: xhci-mtk: print debug info of endpoint interval,Chunfeng Yun
b0bf77cd389d,https://github.com/torvalds/linux/commit/b0bf77cd389d,usb: dwc3: Fix dereferencing of null dwc->usb_psy,Colin Ian King
1cffb1c66499,https://github.com/torvalds/linux/commit/1cffb1c66499,usb: dwc3: qcom: Add missing DWC3 OF node refcount decrement,Serge Semin
414c20df7d40,https://github.com/torvalds/linux/commit/414c20df7d40,USB: gadget: udc: s3c2410_udc: fix return value check in s3c2410_udc_probe(),Wei Yongjun
cc2ac63d4cf7,https://github.com/torvalds/linux/commit/cc2ac63d4cf7,usb: gadget: f_uac1: stop playback on function disable,Ruslan Bilovol
cebeddd6d0d9,https://github.com/torvalds/linux/commit/cebeddd6d0d9,serial: liteuart: fix return value check in liteuart_probe(),Wei Yongjun
df11abeb2e60,https://github.com/torvalds/linux/commit/df11abeb2e60,"tty: jsm_tty, make char+error handling readable",Jiri Slaby
1487e7bae809,https://github.com/torvalds/linux/commit/1487e7bae809,leds: trigger: Fix error path to not unlock the unlocked mutex,Uwe Kleine-König
5866bce00dee,https://github.com/torvalds/linux/commit/5866bce00dee,staging: vc04_services: vchiq_arm: fix error return code of vchiq_release_internal() and vchiq_use_internal(),Jia-Ju Bai
275b6bd538c4,https://github.com/torvalds/linux/commit/275b6bd538c4,staging: ralink-gdma: Check return code of device_reset,Giovanni Gherdovich
41b25593bc7e,https://github.com/torvalds/linux/commit/41b25593bc7e,staging: rtl8723bs: core: Replace sprintf with scnprintf,Candy Febriyanto
5fc336c6101e,https://github.com/torvalds/linux/commit/5fc336c6101e,staging: comedi: dt2814: Call dt2814_ai_clear() during initialization,Ian Abbott
74b6b20df8cf,https://github.com/torvalds/linux/commit/74b6b20df8cf,staging: rtl8188eu: prevent ->ssid overflow in rtw_wx_set_scan(),Dan Carpenter
d4ac640322b0,https://github.com/torvalds/linux/commit/d4ac640322b0,staging: rtl8188eu: fix potential memory corruption in rtw_check_beacon_data(),Dan Carpenter
87107518d7a9,https://github.com/torvalds/linux/commit/87107518d7a9,staging: rtl8192u: fix ->ssid overflow in r8192_wx_set_scan(),Dan Carpenter
e163b9823a0b,https://github.com/torvalds/linux/commit/e163b9823a0b,staging: ks7010: prevent buffer overflow in ks_wlan_set_scan(),Dan Carpenter
b93c1e3981af,https://github.com/torvalds/linux/commit/b93c1e3981af,staging: rtl8712: Fix possible buffer overflow in r8712_sitesurvey_cmd,Lee Gibson
8687bf9ef955,https://github.com/torvalds/linux/commit/8687bf9ef955,staging: rtl8192e: Fix possible buffer overflow in _rtl92e_wx_set_scan,Lee Gibson
d660f4f42cce,https://github.com/torvalds/linux/commit/d660f4f42cce,staging: rtl8712: unterminated string leads to read overflow,Dan Carpenter
f8096ff38d5f,https://github.com/torvalds/linux/commit/f8096ff38d5f,drivers: misc: ad525x_dpot: Add missing check in dpot_read_spi,Dinghao Liu
fb11de92ac6e,https://github.com/torvalds/linux/commit/fb11de92ac6e,virtio_console: remove pointless check for debugfs_create_dir(),Greg Kroah-Hartman
2d8aaa1720c6,https://github.com/torvalds/linux/commit/2d8aaa1720c6,Input: n64joy - fix return value check in n64joy_probe(),Wei Yongjun
fd48c056a32e,https://github.com/torvalds/linux/commit/fd48c056a32e,scsi: target: pscsi: Fix warning in pscsi_complete_cmd(),Chaitanya Kulkarni
e7a36d27f6b9,https://github.com/torvalds/linux/commit/e7a36d27f6b9,s390/qeth: fix memory leak after failed TX Buffer allocation,Julian Wiedmann
eeb05595d22c,https://github.com/torvalds/linux/commit/eeb05595d22c,umem: fix error return code in mm_pci_probe(),Wei Yongjun
377f8331d056,https://github.com/torvalds/linux/commit/377f8331d056,drm/virtio: fix possible leak/unlock virtio_gpu_object_array,xndcn
f06391c45e83,https://github.com/torvalds/linux/commit/f06391c45e83,mmc: cqhci: Fix random crash when remove mmc module/card,Frank Li
cfdc67acc785,https://github.com/torvalds/linux/commit/cfdc67acc785,USB: serial: io_edgeport: fix memory leak in edge_startup,Pavel Skripkin
c5aa956eaeb0,https://github.com/torvalds/linux/commit/c5aa956eaeb0,ALSA: usb-audio: fix use after free in usb_audio_disconnect,Pavel Skripkin
30dea07180de,https://github.com/torvalds/linux/commit/30dea07180de,ALSA: usb-audio: fix NULL ptr dereference in usb_audio_probe,Pavel Skripkin
2055a99da8a2,https://github.com/torvalds/linux/commit/2055a99da8a2,net: bonding: fix error return code of bond_neigh_init(),Jia-Ju Bai
ac88c531a5b3,https://github.com/torvalds/linux/commit/ac88c531a5b3,net: davicom: Fix regulator not turned off on failed probe,Paul Cercueil
62765d39553c,https://github.com/torvalds/linux/commit/62765d39553c,net: wan: fix error return code of uhdlc_init(),Jia-Ju Bai
143c253f42ba,https://github.com/torvalds/linux/commit/143c253f42ba,net: hisilicon: hns: fix error return code of hns_nic_clear_all_rx_fetch(),Jia-Ju Bai
492bbe7f8a43,https://github.com/torvalds/linux/commit/492bbe7f8a43,net: usb: cdc_ncm: emit dev_err on error paths,Grant Grundler
bf9279cd63dc,https://github.com/torvalds/linux/commit/bf9279cd63dc,net: dsa: bcm_sf2: simplify optional reset handling,Philipp Zabel
94e17d606ec9,https://github.com/torvalds/linux/commit/94e17d606ec9,IIO: acpi-als: Get rid of ACPICA message printing,Rafael J. Wysocki
7029e7830277,https://github.com/torvalds/linux/commit/7029e7830277,remoteproc: qcom: pil_info: avoid 64-bit division,Arnd Bergmann
715ea61532e7,https://github.com/torvalds/linux/commit/715ea61532e7,interconnect: core: fix error return code of icc_link_destroy(),Jia-Ju Bai
781e14eaa7d1,https://github.com/torvalds/linux/commit/781e14eaa7d1,thunderbolt: Initialize HopID IDAs in tb_switch_alloc(),Mika Westerberg
6e5d5791730b,https://github.com/torvalds/linux/commit/6e5d5791730b,gpiolib: acpi: Add missing IRQF_ONESHOT,Yang Li
536eb97abeba,https://github.com/torvalds/linux/commit/536eb97abeba,cpufreq: qcom-hw: Fix return value check in qcom_cpufreq_hw_cpu_init(),Wei Yongjun
815f421b6f6d,https://github.com/torvalds/linux/commit/815f421b6f6d,thunderbolt: debugfs: Handle fail reading block,Gil Fine
fa8ba6e5dc0e,https://github.com/torvalds/linux/commit/fa8ba6e5dc0e,HID: alps: fix error return code in alps_input_configured(),Jia-Ju Bai
9951bb259dd0,https://github.com/torvalds/linux/commit/9951bb259dd0,HID: hiddev: Return specific error codes on connect failure,Jason Gerecke
d9c48a948d29,https://github.com/torvalds/linux/commit/d9c48a948d29,s390/cio: return -EFAULT if copy_to_user() fails,Eric Farman
